uid,d,t,x,y
1,4,16,82,87
1,4,17,79,68
1,4,18,90,82
1,4,19,85,95
1,4,20,69,94
1,4,21,71,94
1,4,22,82,97
1,4,25,88,93
1,4,26,103,80
1,4,28,102,80
1,4,29,103,80
1,4,30,104,78
1,4,31,88,94
1,4,32,88,94
1,4,33,81,89
1,4,35,81,88
1,4,36,77,86
1,4,37,77,86
1,4,40,79,88
1,4,41,79,89
1,4,42,79,88
1,4,43,79,87
1,4,44,77,86
1,5,13,82,92
1,5,14,99,73
1,5,15,114,78
1,5,16,104,75
1,5,17,104,73
1,5,18,114,80
1,5,19,104,75
1,5,20,107,80
1,5,21,114,78
1,5,22,122,96
1,5,23,118,90
1,5,24,114,78
1,5,25,115,79
1,5,26,102,73
1,5,28,114,78
1,5,29,114,80
1,5,30,116,82
1,5,31,114,83
1,5,32,84,87
1,5,33,81,89
1,5,35,80,87
1,5,36,77,86
1,6,11,79,86
1,6,12,86,84
1,6,13,102,75
1,6,14,114,78
1,6,19,119,85
1,6,20,127,84
1,6,21,127,87
1,6,22,118,81
1,6,24,117,80
1,6,25,125,85
1,6,26,127,84
1,6,27,126,88
1,6,28,116,79
1,6,29,119,83
1,6,30,123,85
1,6,31,126,88
1,6,32,119,82
1,6,33,114,78
1,6,34,92,78
1,6,35,82,91
1,6,36,81,89
1,6,37,77,86
1,6,39,79,86
1,6,44,81,89
1,7,0,82,87
1,7,1,84,90
1,7,2,78,86
1,7,3,79,85
1,7,6,77,86
1,7,14,77,86
1,7,15,77,86
1,7,17,77,85
1,7,18,77,86
1,7,37,77,85
1,7,38,77,83
1,7,39,77,86
1,7,44,77,86
1,8,18,77,86
1,8,20,77,86
1,8,32,77,86
1,8,33,76,85
1,8,38,79,89
1,8,39,79,89
1,8,44,77,86
1,9,12,81,91
1,9,13,91,67
1,9,14,96,70
1,9,15,114,78
1,9,18,118,74
1,9,19,117,73
1,9,20,117,73
1,9,21,119,74
1,9,22,114,80
1,9,25,134,80
1,9,26,133,80
1,9,27,130,79
1,9,29,133,79
1,9,30,134,79
1,9,31,133,80
1,9,32,114,78
1,9,33,114,80
1,9,34,112,81
1,9,35,90,80
1,9,36,82,92
1,9,37,76,84
1,9,38,77,86
1,10,13,84,94
1,10,14,88,94
1,10,15,88,94
1,10,16,83,94
1,10,17,66,84
1,10,18,66,86
1,10,19,65,85
1,10,20,82,91
1,10,21,87,97
1,10,22,95,95
1,10,23,91,96
1,10,25,84,101
1,10,27,86,98
1,10,28,87,95
1,10,30,77,99
1,10,31,77,100
1,10,32,77,100
1,10,33,87,95
1,10,34,99,134
1,10,35,81,89
1,10,37,82,88
1,10,38,77,86
1,11,12,81,91
1,11,13,82,90
1,11,14,107,78
1,11,15,114,78
1,11,17,108,87
1,11,18,68,80
1,11,19,66,85
1,11,20,65,85
1,11,21,109,87
1,11,22,115,80
1,11,23,122,78
1,11,24,134,80
1,11,25,121,80
1,11,26,114,78
1,11,27,132,71
1,11,28,130,64
1,11,29,128,63
1,11,30,126,74
1,11,31,114,78
1,11,32,102,75
1,11,33,87,84
1,11,34,82,92
1,11,35,81,87
1,11,36,80,87
1,11,37,77,85
1,11,38,75,83
1,11,39,76,84
1,11,40,77,84
1,11,41,77,85
1,11,47,78,86
1,12,4,77,86
1,14,0,77,86
1,14,1,79,87
1,14,3,78,87
1,15,35,77,85
1,15,36,77,85
1,15,37,77,84
1,15,38,77,86
1,15,39,77,86
1,16,16,76,87
1,16,17,77,86
1,16,18,77,86
1,16,19,77,86
1,16,33,76,87
1,17,18,79,83
1,17,19,79,83
1,17,22,80,83
1,17,23,78,86
1,17,24,76,85
1,17,25,77,86
1,17,32,78,84
1,17,33,77,86
1,17,34,77,86
1,17,35,79,84
1,17,36,77,86
1,18,11,81,88
1,18,12,85,97
1,18,13,86,97
1,18,14,82,76
1,18,15,77,68
1,18,16,86,81
1,18,17,85,94
1,18,18,85,97
1,18,19,87,102
1,18,20,89,101
1,18,27,85,97
1,18,28,89,103
1,18,30,89,102
1,18,31,88,94
1,18,32,84,95
1,18,33,82,91
1,18,34,79,87
1,18,35,77,86
1,19,11,81,88
1,19,12,82,91
1,19,13,87,107
1,19,14,102,129
1,19,15,104,132
1,19,16,104,132
1,19,17,104,131
1,19,19,104,129
1,19,20,101,120
1,19,21,103,127
1,19,22,105,131
1,19,23,101,120
1,19,24,104,132
1,19,25,104,132
1,19,26,104,129
1,19,27,94,120
1,19,28,104,132
1,19,29,104,131
1,19,30,91,119
1,19,31,99,125
1,19,32,104,132
1,19,33,91,114
1,19,34,85,97
1,19,35,81,91
1,19,36,81,89
1,19,38,78,86
1,19,39,77,86
1,20,12,87,95
1,20,13,80,92
1,20,14,65,85
1,20,15,67,84
1,20,16,77,88
1,20,17,84,95
1,20,18,67,84
1,20,19,67,84
1,20,20,86,95
1,20,21,85,94
1,20,22,77,90
1,20,23,87,95
1,20,24,84,95
1,20,25,65,85
1,20,26,71,86
1,20,27,87,95
1,20,28,77,90
1,20,30,80,92
1,20,31,87,95
1,20,32,82,97
1,20,33,78,98
1,20,34,87,95
1,20,35,85,94
1,20,36,80,92
1,20,37,75,83
1,20,38,76,84
1,20,39,77,86
1,21,34,77,83
1,21,35,76,84
1,21,36,75,85
1,21,37,76,87
1,21,38,77,86
1,22,10,77,86
1,22,11,80,87
1,22,12,87,95
1,22,13,82,88
1,22,14,81,75
1,22,15,77,67
1,22,16,90,82
1,22,17,85,94
1,22,18,77,88
1,22,19,65,84
1,22,20,68,85
1,22,21,88,94
1,22,22,87,95
1,22,24,87,95
1,22,26,88,94
1,22,27,87,95
1,22,28,108,88
1,22,29,108,80
1,22,30,94,73
1,22,31,88,97
1,22,32,83,94
1,22,33,81,89
1,22,35,81,87
1,22,36,76,83
1,22,37,77,86
1,23,11,79,88
1,23,12,83,94
1,23,13,88,94
1,23,14,69,97
1,23,15,46,87
1,23,16,71,101
1,23,17,87,95
1,23,19,85,95
1,23,23,88,94
1,23,25,85,98
1,23,26,84,98
1,23,30,85,98
1,23,31,85,95
1,23,32,85,94
1,23,33,81,89
1,23,36,77,86
1,23,37,76,87
1,23,38,76,85
1,23,44,77,85
1,23,46,79,86
1,23,47,77,86
1,24,12,87,95
1,24,13,83,94
1,24,14,65,84
1,24,15,67,85
1,24,16,69,84
1,24,17,88,97
1,24,18,80,93
1,24,19,65,85
1,24,20,71,84
1,24,21,87,95
1,24,22,82,87
1,24,23,79,71
1,24,24,86,75
1,24,25,87,91
1,24,26,87,95
1,24,27,88,94
1,24,28,87,95
1,24,29,89,98
1,24,30,104,90
1,24,31,109,87
1,24,32,96,70
1,24,33,85,94
1,24,34,81,89
1,24,37,79,88
1,25,12,81,88
1,25,13,85,94
1,25,14,84,98
1,25,15,82,100
1,25,16,90,115
1,25,17,91,112
1,25,18,85,97
1,25,19,87,95
1,25,21,85,95
1,25,22,71,94
1,25,23,71,95
1,25,24,70,93
1,25,25,78,92
1,25,26,87,95
1,25,27,84,105
1,25,28,92,115
1,25,29,87,95
1,25,30,85,94
1,25,31,91,112
1,25,32,91,114
1,25,33,86,95
1,25,34,83,93
1,25,35,82,92
1,25,37,83,91
1,25,38,77,86
1,26,10,81,88
1,26,11,80,93
1,26,12,87,95
1,26,13,71,84
1,26,14,66,85
1,26,15,71,86
1,26,16,79,91
1,26,17,87,95
1,26,18,79,91
1,26,19,65,84
1,26,20,88,97
1,26,21,87,95
1,26,22,85,94
1,26,23,65,85
1,26,24,65,85
1,26,25,82,91
1,26,26,87,95
1,26,27,69,85
1,26,28,65,84
1,26,29,85,95
1,26,30,87,95
1,26,33,82,91
1,26,35,79,89
1,26,36,77,86
1,26,37,76,84
1,26,38,77,86
1,27,12,84,89
1,27,13,99,73
1,27,14,115,78
1,27,15,115,78
1,27,16,114,80
1,27,18,114,94
1,27,19,114,94
1,27,21,115,86
1,27,22,115,80
1,27,23,90,70
1,27,24,84,88
1,27,28,81,89
1,27,29,77,85
1,27,30,77,86
1,27,47,76,85
1,28,0,77,86
1,28,16,82,92
1,28,17,83,93
1,28,18,81,90
1,28,19,78,86
1,28,38,76,87
1,28,40,77,86
1,29,19,76,84
1,29,20,70,85
1,29,21,75,82
1,29,22,76,83
1,29,23,77,86
1,29,34,80,82
1,29,35,81,82
1,29,36,80,83
1,30,13,82,92
1,30,14,83,94
1,30,15,88,94
1,30,16,87,95
1,30,17,88,94
1,30,18,93,103
1,30,19,96,106
1,30,20,96,99
1,30,21,88,97
1,30,22,85,98
1,30,24,85,96
1,30,25,91,93
1,30,26,95,88
1,30,27,88,93
1,30,28,87,95
1,30,30,87,95
1,30,31,89,101
1,30,32,89,101
1,30,33,88,94
1,30,34,87,95
1,30,35,85,95
1,30,36,96,106
1,30,37,93,96
1,30,38,87,95
1,30,39,87,95
1,30,40,81,91
1,30,41,77,86
1,31,12,82,92
1,31,13,89,69
1,31,14,110,80
1,31,15,114,78
1,31,16,114,78
1,31,17,114,78
1,31,18,114,78
1,31,19,114,78
1,31,20,113,87
1,31,21,68,79
1,31,22,65,85
1,31,23,65,85
1,31,24,91,83
1,31,25,114,78
1,31,26,116,84
1,31,27,115,86
1,31,28,65,85
1,31,29,67,81
1,31,30,69,80
1,31,31,109,87
1,31,32,114,80
1,31,33,85,86
1,31,34,82,92
1,31,35,81,88
1,31,36,81,82
1,31,37,81,82
1,31,38,78,84
1,31,40,77,86
1,31,42,78,86
1,31,44,79,84
1,31,45,77,86
1,32,11,77,86
1,32,12,79,87
1,32,13,83,92
1,32,14,85,94
1,32,15,81,92
1,32,16,73,85
1,32,17,65,85
1,32,18,78,91
1,32,19,87,95
1,32,20,101,106
1,32,21,102,100
1,32,22,87,95
1,32,23,100,104
1,32,24,101,106
1,32,25,96,96
1,32,26,87,95
1,32,27,90,95
1,32,28,102,107
1,32,29,102,108
1,32,30,102,107
1,32,31,88,94
1,32,32,88,97
1,32,33,83,94
1,32,34,81,89
1,32,35,81,88
1,32,36,77,86
1,32,37,77,86
1,33,11,81,91
1,33,12,82,99
1,33,13,91,112
1,33,14,104,130
1,33,15,108,128
1,33,16,104,132
1,33,17,104,127
1,33,18,96,115
1,33,19,96,114
1,33,20,96,122
1,33,21,95,114
1,33,22,97,120
1,33,23,104,132
1,33,24,98,120
1,33,25,96,115
1,33,26,94,114
1,33,27,104,132
1,33,28,98,120
1,33,29,96,114
1,33,30,99,124
1,33,31,104,131
1,33,32,104,131
1,33,33,92,116
1,33,34,83,94
1,33,35,80,87
1,33,36,77,85
1,33,37,77,86
1,34,12,82,91
1,34,13,98,72
1,34,14,113,80
1,34,15,115,78
1,34,17,116,85
1,34,18,103,95
1,34,19,109,94
1,34,20,115,78
1,34,21,112,87
1,34,22,65,84
1,34,23,66,83
1,34,24,98,85
1,34,25,114,78
1,34,26,115,80
1,34,27,132,83
1,34,28,123,81
1,34,29,115,79
1,34,30,104,76
1,34,31,83,94
1,34,32,81,89
1,34,37,81,88
1,34,38,76,84
1,34,39,77,86
1,34,43,76,85
1,34,46,76,85
1,34,47,77,86
1,35,12,77,86
1,35,13,81,88
1,35,14,87,97
1,35,27,87,95
1,35,28,85,95
1,35,29,82,92
1,35,31,80,88
1,35,32,77,86
1,35,36,79,86
1,35,40,77,86
1,36,12,82,90
1,36,13,102,75
1,36,14,115,78
1,36,15,115,78
1,36,16,135,82
1,36,17,117,80
1,36,18,115,80
1,36,19,104,74
1,36,20,88,106
1,36,21,135,80
1,36,22,134,80
1,36,23,125,82
1,36,24,115,78
1,36,25,114,78
1,36,26,90,83
1,36,27,66,83
1,36,28,66,85
1,36,29,103,86
1,36,30,115,78
1,36,31,114,80
1,36,32,84,90
1,36,33,82,92
1,36,35,80,87
1,36,36,77,86
1,36,37,77,86
1,37,15,77,86
1,37,16,88,94
1,37,17,87,95
1,37,18,87,95
1,37,20,88,94
1,37,21,87,95
1,37,23,81,88
1,37,30,79,87
1,37,31,77,86
1,37,39,77,86
1,37,40,77,86
1,37,46,76,87
1,38,12,83,89
1,38,13,96,70
1,38,14,99,73
1,38,17,116,85
1,38,18,80,81
1,38,19,66,83
1,38,20,82,80
1,38,21,101,85
1,38,22,114,78
1,38,23,116,81
1,38,24,65,85
1,38,25,66,83
1,38,26,109,86
1,38,27,114,78
1,38,28,104,86
1,38,29,65,85
1,38,30,65,85
1,38,31,106,87
1,38,32,114,78
1,38,33,103,75
1,38,34,80,92
1,38,35,81,90
1,38,36,80,85
1,38,37,77,84
1,38,45,76,84
1,38,47,77,86
1,39,13,81,89
1,39,14,84,93
1,39,15,88,99
1,39,18,84,95
1,39,19,79,88
1,39,20,84,93
1,39,21,87,95
1,39,22,92,96
1,39,23,100,99
1,39,24,92,96
1,39,25,89,95
1,39,26,102,93
1,39,27,101,95
1,39,28,87,95
1,39,29,99,97
1,39,30,103,94
1,39,31,91,95
1,39,32,82,92
1,39,33,82,88
1,39,34,81,88
1,39,35,78,85
1,39,36,77,86
1,39,37,77,86
1,40,12,84,87
1,40,13,86,86
1,40,14,104,77
1,40,15,116,80
1,40,16,115,79
1,40,18,115,78
1,40,20,114,78
1,40,21,115,80
1,40,22,121,80
1,40,23,136,83
1,40,24,115,78
1,40,25,115,78
1,40,26,115,80
1,40,27,134,81
1,40,28,126,78
1,40,29,115,80
1,40,30,133,80
1,40,31,129,79
1,40,32,114,78
1,40,34,115,80
1,40,35,115,86
1,40,36,113,89
1,40,37,114,86
1,40,38,114,78
1,40,41,114,78
1,40,42,115,80
1,40,43,84,85
1,40,44,79,87
1,40,45,77,85
1,40,46,77,86
1,41,6,78,86
1,41,14,77,86
1,41,18,77,85
1,41,19,80,87
1,41,20,76,84
1,41,21,74,84
1,41,24,75,84
1,41,25,77,86
1,41,26,78,85
1,41,27,78,85
1,41,29,77,84
1,41,30,77,86
1,42,34,75,85
1,42,38,77,85
1,42,39,77,86
1,43,13,77,86
1,43,14,85,96
1,43,15,87,95
1,43,16,85,94
1,43,17,82,91
1,43,18,81,88
1,43,19,85,93
1,43,20,88,102
1,43,21,87,102
1,43,22,89,101
1,43,23,86,97
1,43,25,88,94
1,43,26,102,106
1,43,28,102,105
1,43,29,86,97
1,43,30,87,95
1,43,31,88,94
1,43,32,81,91
1,43,33,81,90
1,43,34,77,86
1,43,35,77,86
1,43,41,76,85
1,43,42,77,84
1,43,43,77,86
1,44,11,77,86
1,44,12,85,94
1,44,13,90,98
1,44,14,95,98
1,44,15,96,97
1,44,16,85,97
1,44,17,94,99
1,44,18,96,98
1,44,19,85,95
1,44,20,87,95
1,44,21,88,94
1,44,22,87,95
1,44,23,73,98
1,44,24,65,97
1,44,25,66,99
1,44,26,85,95
1,44,27,87,95
1,44,28,90,98
1,44,29,87,95
1,44,31,80,97
1,44,32,69,94
1,44,33,66,103
1,44,34,75,95
1,44,36,84,94
1,44,37,81,88
1,44,38,77,86
1,45,12,77,86
1,45,13,82,92
1,45,14,87,95
1,45,16,91,99
1,45,17,96,95
1,45,18,93,96
1,45,19,81,92
1,45,20,61,84
1,45,21,54,85
1,45,22,64,84
1,45,23,81,90
1,45,28,90,81
1,45,29,96,69
1,45,30,96,70
1,45,31,89,89
1,45,32,85,94
1,45,33,82,92
1,45,34,75,84
1,45,35,77,86
1,45,36,77,86
1,45,44,77,86
1,46,12,81,92
1,46,13,88,94
1,46,15,84,94
1,46,16,68,84
1,46,17,64,84
1,46,18,85,94
1,46,19,84,95
1,46,20,81,83
1,46,21,82,91
1,46,22,85,94
1,46,25,82,92
1,46,26,78,81
1,46,27,78,72
1,46,28,79,71
1,46,29,79,71
1,46,30,81,88
1,46,31,88,97
1,46,32,84,94
1,46,33,80,87
1,46,34,77,86
1,46,35,77,86
1,57,11,81,91
1,57,12,93,117
1,57,13,98,123
1,57,14,104,132
1,57,16,104,127
1,57,17,101,120
1,57,18,104,132
1,57,19,102,122
1,57,20,101,120
1,57,21,102,132
1,57,22,102,121
1,57,23,100,122
1,57,24,102,129
1,57,26,91,120
1,57,27,90,119
1,57,28,97,122
1,57,29,102,132
1,57,30,93,118
1,57,31,85,105
1,57,32,81,89
1,57,34,82,88
1,57,35,81,89
1,57,36,77,86
1,57,37,76,87
1,57,38,77,86
1,58,12,82,91
1,58,13,88,94
1,58,14,87,95
1,58,15,86,95
1,58,16,65,84
1,58,17,65,86
1,58,18,65,84
1,58,19,81,90
1,58,20,82,94
1,58,21,69,85
1,58,22,69,86
1,58,23,69,86
1,58,24,85,94
1,58,25,87,95
1,58,26,85,94
1,58,27,65,86
1,58,29,87,95
1,58,31,88,94
1,58,32,103,104
1,58,33,101,104
1,58,34,88,94
1,58,35,105,84
1,58,36,81,90
1,58,37,79,87
1,58,38,77,86
1,58,43,79,89
1,58,44,79,89
1,58,46,79,89
1,58,47,77,86
1,59,12,79,88
1,59,13,83,93
1,59,14,87,95
1,59,15,83,94
1,59,16,76,87
1,59,17,65,84
1,59,18,83,93
1,59,19,80,92
1,59,20,65,85
1,59,21,71,86
1,59,22,86,95
1,59,23,65,85
1,59,24,65,84
1,59,25,77,88
1,59,26,87,95
1,59,29,88,95
1,59,30,85,94
1,59,35,83,94
1,59,36,78,85
1,59,37,77,86
1,59,39,79,87
1,59,40,79,88
1,59,43,78,87
1,60,11,77,86
1,60,12,78,85
1,60,13,78,84
1,60,14,78,85
1,60,15,85,93
1,60,16,87,95
1,60,17,94,95
1,60,18,98,103
1,60,20,88,95
1,60,21,91,95
1,60,22,96,98
1,60,23,87,95
1,60,25,97,100
1,60,26,98,103
1,60,27,87,95
1,60,28,98,103
1,60,29,92,96
1,60,30,88,94
1,60,31,89,95
1,60,32,96,101
1,60,33,87,95
1,60,34,85,94
1,60,35,80,86
1,60,36,76,83
1,60,37,76,85
1,60,38,77,86
1,61,15,77,86
1,61,16,84,91
1,61,17,87,95
1,61,18,89,95
1,61,19,99,98
1,61,20,87,95
1,61,21,96,94
1,61,22,90,95
1,61,23,97,95
1,61,25,99,97
1,61,26,87,95
1,61,28,89,94
1,61,29,99,98
1,61,30,93,96
1,61,31,87,95
1,61,33,80,87
1,61,34,77,86
1,61,35,77,86
1,61,40,78,89
1,61,45,77,86
1,62,13,77,86
1,62,15,77,86
1,62,16,84,87
1,62,17,91,93
1,62,18,92,90
1,62,19,87,95
1,62,20,88,98
1,62,21,85,95
1,62,22,87,95
1,62,23,83,99
1,62,24,84,113
1,62,25,85,115
1,62,26,83,113
1,62,27,82,90
1,62,28,82,109
1,62,29,84,116
1,62,30,84,106
1,62,31,88,94
1,62,32,87,95
1,62,33,80,87
1,62,34,76,84
1,62,35,76,85
1,62,36,77,86
1,62,37,77,86
1,63,10,78,85
1,63,13,77,86
1,63,15,83,86
1,63,17,87,95
1,63,18,86,97
1,63,19,100,80
1,63,23,87,95
1,63,24,83,94
1,63,25,83,92
1,63,26,87,95
1,63,27,88,94
1,63,28,79,91
1,63,29,76,84
1,63,30,74,82
1,63,32,81,88
1,63,33,87,95
1,63,34,87,97
1,63,35,85,95
1,63,36,80,87
1,63,37,77,86
1,63,43,84,92
1,64,12,77,86
1,64,14,77,86
1,64,15,85,95
1,64,16,83,93
1,64,18,86,95
1,64,19,81,90
1,64,20,81,91
1,64,22,82,92
1,64,24,82,92
1,64,25,79,91
1,64,26,79,92
1,64,27,83,94
1,64,29,94,76
1,64,31,101,78
1,64,32,100,93
1,64,33,87,95
1,64,34,82,90
1,64,35,79,87
1,64,36,77,86
1,64,42,77,85
1,64,43,77,86
1,65,11,78,85
1,65,12,77,86
1,65,15,77,86
1,65,16,87,95
1,65,18,87,95
1,65,19,85,94
1,65,20,69,86
1,65,21,72,85
1,65,22,82,94
1,65,23,84,95
1,65,24,78,88
1,65,26,79,87
1,65,27,87,95
1,65,28,79,91
1,65,29,64,86
1,65,31,53,84
1,65,32,81,90
1,65,33,88,94
1,65,34,88,94
1,65,35,77,86
1,65,36,82,89
1,65,37,84,92
1,65,39,83,93
1,65,40,72,94
1,65,41,72,93
1,65,43,87,118
1,65,45,72,94
1,65,46,75,84
1,66,1,77,85
1,66,3,85,92
1,66,29,97,97
1,66,30,98,103
1,66,32,96,99
1,66,33,76,85
1,66,34,76,86
1,66,35,75,86
1,66,36,75,85
1,66,37,77,86
1,66,38,84,90
1,66,39,85,92
1,67,21,77,86
1,67,22,77,86
1,67,35,76,86
1,67,37,77,86
1,68,14,77,86
1,68,15,84,88
1,68,16,87,95
1,68,17,88,98
1,68,19,87,95
1,68,20,88,98
1,68,21,85,94
1,68,23,86,97
1,68,24,93,101
1,68,25,88,98
1,68,26,87,95
1,68,27,88,94
1,68,32,87,95
1,68,33,88,94
1,68,34,82,93
1,68,35,77,86
1,68,36,77,86
1,69,14,77,86
1,69,15,80,87
1,69,16,87,95
1,69,19,90,82
1,69,20,77,67
1,69,21,90,84
1,69,22,87,95
1,69,23,87,95
1,69,24,91,95
1,69,25,99,96
1,69,26,91,95
1,69,29,88,94
1,69,31,84,94
1,69,32,79,87
1,69,33,79,86
1,69,34,78,86
1,69,35,77,86
1,70,15,77,86
1,70,16,88,94
1,70,17,84,94
1,70,18,78,88
1,70,19,82,91
1,70,20,76,87
1,70,21,69,85
1,70,22,76,87
1,70,23,87,95
1,70,25,82,87
1,70,26,81,90
1,70,27,87,85
1,70,28,88,86
1,70,30,87,95
1,70,32,88,94
1,70,33,80,87
1,70,34,77,86
1,71,15,85,89
1,71,16,87,95
1,71,20,72,81
1,71,21,78,82
1,71,22,83,93
1,71,23,87,95
1,71,25,94,93
1,71,27,88,97
1,71,28,87,95
1,71,31,88,94
1,71,32,88,94
1,71,33,85,94
1,71,34,80,87
1,71,35,77,86
1,71,36,77,86
1,71,42,77,84
1,71,43,77,86
1,72,12,78,85
1,72,15,85,93
1,72,16,88,94
1,72,17,87,95
1,72,18,99,98
1,72,19,87,97
1,72,20,99,98
1,72,21,94,96
1,72,22,94,96
1,72,23,99,98
1,72,24,99,98
1,72,25,87,95
1,72,26,88,95
1,72,27,87,95
1,72,28,87,94
1,72,29,99,95
1,72,30,99,98
1,72,31,88,95
1,72,32,86,95
1,72,34,73,84
1,72,36,74,84
1,72,37,84,87
1,72,38,84,92
1,73,21,84,90
1,73,22,107,104
1,73,23,108,106
1,73,25,103,112
1,73,26,96,107
1,73,27,82,97
1,73,30,88,101
1,73,31,85,96
1,73,32,84,92
1,73,34,83,89
1,73,36,79,87
1,73,37,77,86
1,73,41,80,88
1,74,10,80,88
1,74,11,77,86
1,74,15,80,87
1,74,16,86,92
1,74,17,87,95
1,74,18,91,83
1,74,19,91,83
1,74,20,89,94
1,74,21,97,95
1,74,22,103,91
1,74,23,87,95
1,74,24,97,95
1,74,25,88,94
1,74,26,87,94
1,74,27,103,91
1,74,29,88,94
1,74,30,87,95
1,74,31,88,94
1,74,33,74,84
1,74,34,77,86
1,74,35,77,86
2,0,0,67,85
2,0,2,67,84
2,0,5,67,85
2,0,7,67,84
2,0,9,67,85
2,0,11,67,84
2,0,12,67,84
2,0,13,67,85
2,0,14,67,84
2,0,15,67,85
2,0,16,72,85
2,0,17,74,83
2,0,18,67,85
2,0,19,67,85
2,0,21,67,85
2,0,22,67,84
2,0,24,67,85
2,0,25,67,84
2,0,26,67,84
2,0,28,68,79
2,0,29,87,72
2,0,30,86,73
2,0,31,77,76
2,0,32,67,85
2,0,33,76,84
2,0,34,129,81
2,0,35,129,81
2,0,37,129,81
2,0,40,129,81
2,0,45,102,79
2,0,46,66,84
2,0,47,67,85
2,1,0,67,84
2,1,1,67,84
2,1,2,67,84
2,1,3,67,84
2,1,4,67,84
2,1,5,67,85
2,1,6,67,84
2,1,7,67,85
2,1,8,67,85
2,1,9,67,84
2,1,10,67,84
2,1,11,67,85
2,1,12,67,84
2,1,13,67,85
2,1,14,67,85
2,1,15,67,85
2,1,16,68,84
2,1,20,67,85
2,1,21,69,85
2,1,22,77,82
2,1,23,72,82
2,1,24,72,80
2,1,25,65,76
2,1,26,64,75
2,1,27,72,82
2,1,28,72,82
2,1,29,72,82
2,1,31,66,75
2,1,32,67,75
2,1,33,66,75
2,1,34,66,75
2,1,35,67,75
2,1,36,67,85
2,1,37,67,85
2,1,42,67,84
2,1,43,67,84
2,1,44,67,84
2,2,4,67,85
2,2,5,68,85
2,2,6,67,85
2,2,7,68,84
2,2,8,67,84
2,2,9,67,84
2,2,12,67,84
2,2,14,67,84
2,2,15,67,84
2,2,16,79,83
2,2,17,79,83
2,2,18,81,85
2,2,19,86,94
2,2,20,98,108
2,2,21,105,106
2,2,22,103,109
2,2,24,94,107
2,2,25,94,106
2,2,26,91,103
2,2,27,72,80
2,2,28,62,84
2,2,29,66,84
2,2,30,67,84
2,2,31,67,84
2,2,32,67,84
2,2,33,67,85
2,2,34,72,83
2,2,35,67,84
2,2,36,79,84
2,2,37,79,83
2,2,39,80,83
2,2,40,71,83
2,2,41,68,85
2,3,2,66,85
2,3,4,67,85
2,3,5,67,85
2,3,13,67,84
2,3,14,67,85
2,3,15,67,85
2,3,16,71,83
2,3,17,82,83
2,3,18,82,83
2,3,22,72,80
2,3,23,72,77
2,3,24,70,80
2,3,25,71,79
2,3,26,71,79
2,3,27,77,82
2,3,28,80,82
2,3,30,79,82
2,3,35,79,84
2,3,36,79,84
2,3,37,80,83
2,3,38,79,84
2,3,39,78,82
2,3,40,77,84
2,3,41,67,85
2,3,42,67,84
2,4,2,67,84
2,4,4,67,84
2,4,5,67,84
2,4,6,67,84
2,4,7,67,85
2,4,8,67,84
2,4,9,67,85
2,4,10,67,84
2,4,12,67,84
2,4,13,67,84
2,4,14,70,83
2,4,15,84,81
2,4,16,124,85
2,4,17,130,94
2,4,23,130,94
2,4,32,130,94
2,4,33,129,97
2,4,34,129,95
2,4,35,80,81
2,4,36,79,83
2,4,37,79,83
2,4,40,77,83
2,4,41,67,84
2,4,45,67,85
2,5,2,68,84
2,5,3,67,85
2,5,10,67,85
2,5,17,68,84
2,5,18,69,83
2,5,19,63,84
2,5,20,65,84
2,5,21,79,89
2,5,22,79,89
2,5,23,79,84
2,5,24,79,89
2,5,25,80,84
2,5,26,79,84
2,5,27,79,84
2,5,28,79,83
2,5,31,79,83
2,5,33,72,82
2,5,34,78,82
2,5,35,71,79
2,5,36,74,82
2,5,37,71,78
2,5,38,79,83
2,5,39,67,84
2,5,40,75,82
2,5,41,67,85
2,5,42,75,82
2,5,43,75,82
2,5,44,75,82
2,5,45,67,85
2,5,47,75,82
2,6,1,67,85
2,6,2,67,85
2,6,3,75,82
2,6,4,75,82
2,6,5,68,85
2,6,6,67,85
2,6,7,75,82
2,6,8,75,82
2,6,9,75,82
2,6,11,67,84
2,6,12,75,82
2,6,13,67,85
2,6,14,67,85
2,6,16,70,81
2,6,17,77,84
2,6,18,78,86
2,6,19,79,84
2,6,21,78,82
2,6,24,77,82
2,6,26,71,79
2,6,27,73,82
2,6,28,79,83
2,6,31,79,83
2,6,32,79,84
2,6,33,79,83
2,6,37,80,83
2,6,38,79,83
2,6,39,77,84
2,6,40,77,84
2,6,42,67,85
2,6,43,67,85
2,6,45,67,84
2,6,46,67,85
2,6,47,67,84
2,7,0,67,85
2,7,1,67,85
2,7,2,67,85
2,7,3,67,85
2,7,4,67,84
2,7,5,67,85
2,7,7,67,85
2,7,9,67,85
2,7,14,67,84
2,7,15,67,84
2,7,17,67,84
2,7,18,67,85
2,7,19,86,84
2,7,20,102,82
2,7,22,105,83
2,7,24,106,83
2,7,25,100,81
2,7,26,93,84
2,7,27,85,86
2,7,28,78,87
2,7,29,85,86
2,7,30,67,84
2,7,31,67,84
2,7,32,67,85
2,7,33,67,85
2,7,34,67,84
2,7,36,67,85
2,7,37,67,85
2,7,38,67,85
2,7,39,67,84
2,7,40,67,85
2,7,41,67,85
2,7,44,68,85
2,7,45,67,85
2,8,2,67,85
2,8,4,67,85
2,8,8,68,85
2,8,9,68,84
